RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	DOR	DOE
20001100	2000	TEXAS PETROCHEMICALS CORP	19319	8600 PARK PLACE BLVD	HOUSTON	HARRIS	TX	77017						TX	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001101	2000	SOUTHERN UNION GAS CO	18532	"504 LAVACA, SUITE 800"	AUSTIN	TRAVIS	TX	78701	"504 LAVACA, SUITE 800"	AUSTIN		TX	78701	TX	44	120	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	69	60	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	69	60	0	0	164	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	04/18/01	04/26/01
20001102	2000	DAVIS BRANCH GAS CO	3150	6721 SAHARAR DRIVE	CORPUS CHRISTI	NUECES	TX	78412-    	211 NORTH COLORADO	MIDLAND		TX	79701-    		0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	23	0	0	0	0	0	23	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	7	16	0	0	0	23	0	0	0	0	0	0		0	7	16	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001103	2000	ARMADILLO PIPELINE CO	665	121 SOUTH BROADWAY SUITE5	TYLER	SMITH	TX	75702						TX	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001104	2000	PROGRESSIVE GAS SERVICES INC	15872	P.O. BOX 79301	HOUSTON	HARRIS	TX	77279						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001105	2000	"UNIVERSAL NATURAL GAS, INC."	968	9750 FM1488	MAGNOLIA 	MONTGOMERY	TX	77354-    						 TX	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	2	0	0	0	0	2	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001106	2000	PAN - TEX PIPELINE CO	15114	917 SAN PATRICIO AVENUE	SINTON	SAN PATRICIO	TX	78387	P.O. BOX 967	SINTON		TX	78387	TX	0	23	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001108	2000	"KOCH PIPELINE COMPANY, L.P."	22855	8606 IH 37	CORPUS CHRISIT	NUECES	TX	78409-    						 TX	0	48	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001109	2000	NETCO PIPELINE LLC	31518	4520 SPICEWOOD SPRINGS RD	AUSTIN		TX	78759-    						 TX	0	23	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	05/07/01
20001110	2000	DALLAS PRODUCTION INC	31408	PO BOX 130638	TYLER	SMITH	TX	75713-    	4600 GREENVILLE AVE #300	DALLAS		TX	75206-    	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	9	0	0	0	0	0	0	0	0	1	8	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001111	2000	LINDE GAS INC 	31391	"11603 STRANG ROAD, PO BOX"	LA PORTE	HARRIS	TX	-7-7572						 TX	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001113	2000	HOUSTON PIPELINE CO	7605	1400 SMITH ST PO BOX 1188	HOUSTON	HARRIS	TX	77251						TX	12	2800	0	0	0	0	0	2812	0	21	0	0	0	0	0	21	0	84	0	0	0	0	0	84	0	86	0	0	0	0	0	86	0	160	392	1331	328	601	2812	0	11	10	0	0	0	21	0	15	41	28	0	0	84	0	0	6	80	0	0	86	0	186	449	1439	328	601	3003	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001114	2000	AMOCO PRODUCTION COMPANY	30799	501 WESTLAKE PARK BLVD PO	HOUSTON	HARRIS	TX	77079-    						TX	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	4	3	0	7	0	0	0	0	0	0	0	0	11	4	17	0	0	32	0	0	0	0	0	0	0	0	11	4	21	3	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001115	2000	HGX GAS TRANSMISSION CORP	7001	P.O. BOX 6161	KINGWOOD	HARRIS	TX	77325						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001116	2000	TEJAS GAS OPERATING LLC	19136	1301 MCKINNEY SUITE 700	HOUSTON	HARRIS	TX	77010						TX	0	255	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	1	148	106	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	1	152	106	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001117	2000	GULF ENERGY PIPELINE LLC	8168	1301 MCKINNEY SUITE 700	HOUSTON	HARRIS	TX	77010						TX	0	434	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	225	117	90	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	225	117	90	0	434	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001118	2000	TEJAS GAS PIPELINE LP	4900	1301 MCKINNEY SUITE 700	HOUSTON	HARRIS	TX	77010						TX	0	1611	0	0	0	0	0	1611	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	16	306	568	158	563	1611	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	19	306	568	158	563	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001119	2000	EAST TEXAS INDUSTRIAL GAS LLC	4080	"1301 MCKINNEY ST., STE 70"	HOUSTON	HARRIS	TX	77010						TX	0	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	30	0	0	0	40	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	12	30	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001120	2000	"CORPUS CHRISTI INDUSTRIAL PIPELINE COMPANY, L.P."	26390	1301 MCKINNEY ST   STE 70	HOUSTON	HARRIS	TX	77010						TX	0	39	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	21	15	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	21	15	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001121	2000	"TEJAS SHIP CHANNEL, LLC"	31269	"1301 MCKINNEY STREET, 700"	HOUSTON	HARRIS	TX	77010						TX	0	386	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	54	307	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	54	307	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	04/26/01
20001122	2000	"CORPUS CHRISTI TRANSMISSION CO., LP"	26391	1301 MCKINNEY ST  STE 700	HOUSTON	HARRIS	TX	77010						TX	0	211	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	65	145	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	65	145	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	04/26/01
20001123	2000	"TEJAS CCNG PIPELINE, LLC"	31310	1301 MCKINNEY STREET SUIT	HOUSTON	HARRIS	TX	77010						TX	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001124	2000	CORAL MEXICO PIPELINE LLC	31509	1301 MCKINNEY ST #700	HOUSTON		TX	77010-    						 TX	0	103	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	05/03/01
20001125	2000	TXU FUEL CO	19325	1601 BRYAN STREET	DALLAS	DALLAS	TX	75201	"1601 BRYAN, 17TH FLOOR"	DALLAS	DALLAS	TX	75201	TX	0	1306	0	0	0	0	0	1306	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	395	579	273	58	1306	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	1	398	579	273	58	1309	2	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001126	2000	"LONE STAR GAS CO OF TEXAS, INC"	11683	301 S. HARWOOD	DALLAS	DALLAS	TX	75201						TX	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001127	2000	TXU LONE STAR PIPELINE	11680	301 S. HARWOOD	DALLAS	DALLAS	TX	75201						TX	979	5799	4	4	0	148	0	6934	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1565	2676	1835	115	743	6934	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1565	2677	1835	115	743	6935	186	0	0	0	14	0	0	0	89	0	0	0	60	0	0	0	160	0	0	0	0	0	0	0	04/18/01	04/26/01
20001128	2000	MITCHELL GAS SERVICES LP	31304	2002 TIMBERLOCH PLACE	THE WOODLANDS	MONTGOMERY	TX	77380	PO BOX 4000	THE WOODLANDS	                         	TX	77387	TX	0	164	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	3	58	103	0	0	164	0	0	0	0	0	0	0	0	167	118	17	0	0	302	0	0	0	0	0	0	0	0	170	176	120	0	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001129	2000	SOUTHWESTERN GAS PIPELINE INC	18548	2002 TIMBERLOCH PLACE	THE WOODLANDS	MONTGOMERY	TX	77387	PO BOX 4000	THE WOODLANDS		TX	77387-    	TX	0	17	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001130	2000	ACACIA NATURAL GAS CORP	21	2002 TIMBERLOCH PLACE	THE WOODLANDS	MONTGOMERY	TX	77387-    	PO BOX 4000	THE WOODLANDS	                         	TX	77387	TX	0	48	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	28	19	1	0	0	48	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	35	19	1	0	0	55	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	04/18/01	04/26/01
20001131	2000	MOBIL VANDERBILT-BEAUMONT PIPELINE CO	25160	800 BELL STREET	HOUSTON	HARRIS	TX	-7-7002						TX	0	111	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	26	83	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	26	83	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001132	2000	MOBIL OIL CORPORATION	30991	800 BELL STREET	HOUSTON	HARRIS	TX	77002-    						TX	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001133	2000	PRIZE OPERATING CO 	31409	7102 US 59 NORTH	VICTORIA		TX	77905-    	3500 WILLIAM D. TATE SUIT	GRAPEVINE		TX	76051-    	TX	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001134	2000	"ALON USA, LP"	31443	PO BOX 1311	BIG SPRING	HOWARD	TX	79721-    						 TX	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16	0	0	0	16	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	0	0	0		0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/26/01
20001135	2000	"COPANO GATHERING SYSTEM, INC"	30691	1300 POST OAK BLVD SUITE	HOUSTON	HARRIS	TX	77056						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	20	0	0	24	0	0	0	0	0	0	0	0	0	4	20	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	04/26/01
20001136	2000	"COPANO GATHERING SYSTEM, INC"	30691	1300 POST OAK BLVD SUITE	HOUSTON	HARRIS	TX	77056						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	52	3	0	0	68	0	0	0	0	0	0	0	0	13	52	3	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/27/01
20001137	2000	"LIVE OAK RESERVES, INC"	1035	1300 POST OAK BLVD SUITE	HOUSTON	HARRIS	TX	77056						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	8	0	0	0	0	0	0	0	0	5	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/27/01
20001138	2000	"CCNG GAS GATHERING, L.P."	30990	1301 MCKINNEY STREET SUIT	HOUSTON	HARRIS	TX	77010						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	161	0	43	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	60	63	0	0	161	0	8	21	14	0	0	43	0	46	81	77	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/18/01	04/27/01
20001139	2000	"EQUISTAR CHEMICALS, L.P."	25146	PO BOX 1847	ALVIN	BRAZORIA	TX	77512	1221 MCKINNEY	HOUSTON		TX	77010	TX	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	04/27/01
20001141	2000	HUNTSMAN PETROCHEMICAL CORPORATION	30709	"2701 SPUR 136, PO BOX 847"	PORT NECHES	JEFFERSON	TX	77651	PO BOX 27707	HOUSTON		TX	77227	TX	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	04/27/01
20001142	2000	CALPINE SOUTH POINT ENERGY CTR	31514	3779 COURTWRIGHT RD	MOHAVE VALLEY		AZ	86440-    						 AZ	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	05/03/01
20001143	2000	PALADIN ENERGY PARTNERS LLC 	31511	"410 17TH ST, #2410"	DENVER		CO	80202-    						 WY	0	11	0	0	0	22	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	05/03/01
20001144	2000	SHELL WESTERN E & P INC - CENTRAL DIV	18286	13700 DAUPHIN ISLAND PKWY	CODEN	MOBILE	AL	36523-    						 AL	0	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	3	35	0	0	38	0	0	0	0	0	0	0	0	0	21	35	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/17/01	05/03/01
20001145	2000	PETRO-HUNT CORPORATION	30868	"710 BUFFALO ST, SUITE 301"	CORPUS CHRISTI	NUECES	TX	78401	3900 THANKSGIVING TOWER	DALLAS		TX	75201	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/23/01	05/10/01
20001147	2000	"OSBURN, W B OIL & GAS OPERATIONS"	31450	1250 NE LOOP 410 #600	SAN ANTONIO	BEXAR	TX	78209-    	PO BOX 8C	SAN ANTONIO	BEXAR	TX	78217-    	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/23/01	05/16/01
20001148	2000	PINNACLE NATURAL GAS	857	1004 N BIG SPRING #502	MIDLAND		TX	79701-    						 TX	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/23/01	05/16/01
20001150	2000	EAST RESOURCES INC 	31512	PO BOX 5519	VIENNA 	WOOD	WV	26105-5519	PO BOX 907	WEXFORD	ALLEGHENY	PA	15090-    	 WV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/25/01	05/10/01
20001151	2000	KCS MICHIGAN RESOURCES	31513	13750 LONE TREE RD	MILFORD		MI	48380						 MI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/23/01	05/10/01
20001152	2000	"LOUISIANA GENERATING, LLC"	31516	120 MALLARD STREET #300	ST ROSE		LA	70087-4018	10719 AIRLINE HIGHWAY	BATON ROUGE		LA	70816-4213	 AK	0	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04/30/01	05/10/01
20001153	2000	ALYESKA PIPELINE SERVICE CO	26149	615 BIDWILL AVE	FAIRBANKS		AK	99709-    	1835 SOUTH BRAGAW ST	ANCHORAGE		AK	99512-    	 AK	0	114	0	34	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	34	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	34	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	05/05/01	05/10/01
